Commands,delta_X,delta_Y,delta_Z,delta_xy,delta_S,F_val,S,D_W,Toolchange,TurnOp,Material,Workpiece,Filename,ENERGY|x,ENERGY|y,ENERGY|z,ENERGY|S,ENERGY|T,time_s
G1,0.0,0.0,2.9999599999999873,0.0,0.0,980.2397324102195,9999.999998333335,16.0,0,0,Plastic,WG_Vorderseite_PLA,JOB2021-03-15T17_54_22.867.0.json,0.0,0.0,-7.6603182200000015,195.010499394,0.0,0.256
G1,6.735973000000001,4.043983999999995,0.0,7.856662067887671,0.0,1004.6757096954802,9999.999998333333,16.0,0,0,Plastic,WG_Vorderseite_PLA,JOB2021-03-15T17_54_22.867.0.json,3.4047925400000003,2.956161196,0.0,434.050429882,0.0,0.552
G1,3.4489730000000094,2.070984000000003,0.0,4.022982660040318,0.0,886.2412878473611,9999.999998333333,16.0,0,0,Plastic,WG_Vorderseite_PLA,JOB2021-03-15T17_54_22.867.0.json,1.802992392,1.5364850019999998,0.0,265.52607039400004,0.0,0.32
G3,3.8099769999999893,1.4000000000180535e-05,0.0,3.8099770000257114,0.0,860.4354702331976,9999.999998333335,16.0,0,0,Plastic,WG_Vorderseite_PLA,JOB2021-03-15T17_54_22.867.0.json,2.084145708,0.6716506440000001,0.0,267.822207248,0.0,0.328
G1,5.8199730000000045,3.4939839999999975,0.0,6.7882258295511235,0.0,980.5301510514078,9999.999998333336,16.0,0,0,Plastic,WG_Vorderseite_PLA,JOB2021-03-15T17_54_22.867.0.json,3.1030040740000002,2.5428377359999996,0.0,377.73465252200003,0.0,0.488
G1,4.361972999999992,2.6189839999999975,0.0,5.087817375357032,0.0,934.0420476065261,9999.999998333335,16.0,0,0,Plastic,WG_Vorderseite_PLA,JOB2021-03-15T17_54_22.867.0.json,2.34982269,1.907128306,0.0,293.502685116,0.0,0.384
G1,0.0,0.0,2.9999599999999873,0.0,0.0,980.3273532967098,9999.999998333335,16.0,0,0,Plastic,WG_Vorderseite_PLA,JOB2021-03-15T17_54_22.867.0.json,0.0,0.0,11.941280773999999,197.02465453599999,0.0,0.256
G0,0.0,0.0,2.43295999999998,0.0,0.0,1211.0275114469136,9999.999998333335,16.0,0,0,Plastic,WG_Vorderseite_PLA,JOB2021-03-15T17_54_22.867.0.json,0.0,0.0,9.890960183999997,130.15470431,0.0,0.168
G0,24.176973000000004,0.0020000000000024443,0.0,24.176973082723347,0.0,4348.354921687828,9999.999998333335,16.0,0,0,Plastic,WG_Vorderseite_PLA,JOB2021-03-15T17_54_22.867.0.json,30.04213447199999,0.0,0.0,305.567474314,0.0,0.392
G0,0.0,0.0,2.432960000000037,0.0,0.0,1158.9162642276478,9999.999998333333,16.0,0,0,Plastic,WG_Vorderseite_PLA,JOB2021-03-15T17_54_22.867.0.json,0.0,0.0,-6.1342653039999995,137.90920154000005,0.0,0.176
G1,0.0,0.0,2.9999599999999873,0.0,0.0,950.4598829805698,9999.999998333331,16.0,0,0,Plastic,WG_Vorderseite_PLA,JOB2021-03-15T17_54_22.867.0.json,0.0,0.0,-7.643621796,205.363256764,0.0,0.264
G1,4.363972999999987,2.619983999999995,0.0,5.090046807740069,0.0,936.0604157322664,9999.999998333335,16.0,0,0,Plastic,WG_Vorderseite_PLA,JOB2021-03-15T17_54_22.867.0.json,2.236329636,1.913867278,0.0,292.81787238,0.0,0.384
G1,2.0389729999999986,1.2239840000000015,0.0,2.3781395516211825,0.0,748.5642684677942,9999.999998333335,16.0,0,0,Plastic,WG_Vorderseite_PLA,JOB2021-03-15T17_54_22.867.0.json,1.080763664,0.8872976279999999,0.0,168.10138691400002,0.0,0.224
G1,2.571973,1.5449840000000066,0.0,3.000336759929628,0.0,801.3414060541891,9999.999998333331,16.0,0,0,Plastic,WG_Vorderseite_PLA,JOB2021-03-15T17_54_22.867.0.json,1.35417882,1.1366394920000003,0.0,201.838485292,0.0,0.264
G1,9.884972999999988,3.3569910000000007,0.0,10.439448250976186,0.0,1034.1867881236726,9999.999998333335,16.0,0,0,Plastic,WG_Vorderseite_PLA,JOB2021-03-15T17_54_22.867.0.json,6.925657406,2.255308494,0.0,567.085376018,0.0,0.712
G1,0.0,0.0,2.9999599999999873,0.0,0.0,980.2574650020556,9999.999998334637,16.0,0,0,Plastic,WG_Vorderseite_PLA,JOB2021-03-15T17_54_22.867.0.json,0.0,0.0,11.934602208000001,205.987644836,0.0,0.256
G0,0.0,0.0,2.43295999999998,0.0,0.0,1156.1469932577236,9999.999998333333,16.0,0,0,Plastic,WG_Vorderseite_PLA,JOB2021-03-15T17_54_22.867.0.json,0.0,0.0,9.927692302,139.52052565,0.0,0.176
G0,3.1169730000000015,0.7069939999999946,0.0,3.1961478687265084,0.0,1083.9381329826888,9999.999998333335,16.0,0,0,Plastic,WG_Vorderseite_PLA,JOB2021-03-15T17_54_22.867.0.json,1.888112174,0.482959476,0.0,162.240195512,0.0,0.20800000000000002
G0,0.0,0.0,6.1329600000000255,0.0,0.0,2292.0670253304925,9999.999998333335,16.0,0,0,Plastic,WG_Vorderseite_PLA,JOB2021-03-15T17_54_22.867.0.json,0.0,0.0,-14.56929752,173.37847336200002,0.0,0.224
G1,1.077973,0.647984000000001,0.0,1.2577396602576392,0.0,585.6511211770799,9999.999998333335,16.0,0,0,Plastic,WG_Vorderseite_PLA,JOB2021-03-15T17_54_22.867.0.json,0.582941734,0.44926462200000006,0.0,116.96198823799998,0.0,0.152
G3,0.599977999999993,0.28201399999999666,0.0,0.6629521073803067,0.0,432.6837918675289,9999.999998333331,16.0,0,0,Plastic,WG_Vorderseite_PLA,JOB2021-03-15T17_54_22.867.0.json,0.337899848,0.28977568,0.0,97.767089876,0.0,0.128
G2,16.409996000000007,2.6000000005410584e-05,0.0,16.409996000020605,1.6666672308929265e-07,1110.072470936693,9999.999998453657,16.0,0,0,Plastic,WG_Vorderseite_PLA,JOB2021-03-15T17_54_22.867.0.json,8.357217902,11.090096981999999,0.0,1183.9002421880002,0.0,1.496
G3,0.5999960000000044,0.28197399999999817,0.0,0.6629513833547708,0.0,404.90936976756615,9999.999998500001,16.0,0,0,Plastic,WG_Vorderseite_PLA,JOB2021-03-15T17_54_22.867.0.json,0.35595557,0.260573488,0.0,105.34031314999997,0.0,0.136
G1,1.077973,0.6479839999999939,0.0,1.2577396602576356,0.0,582.064807128073,9999.999998499998,16.0,0,0,Plastic,WG_Vorderseite_PLA,JOB2021-03-15T17_54_22.867.0.json,0.5906799039999999,0.4245550700000001,0.0,115.97505221799999,0.0,0.152
G1,0.0,0.0,2.9999599999999873,0.0,0.0,980.3420957234646,9999.999998500003,16.0,0,0,Plastic,WG_Vorderseite_PLA,JOB2021-03-15T17_54_22.867.0.json,0.0,0.0,11.901209355999999,195.010499412,0.0,0.256
G0,0.0,0.0,9.999959999999987,0.0,0.0,3371.8883221475476,9999.999998497313,16.0,0,0,Plastic,WG_Vorderseite_PLA,JOB2021-03-15T17_54_22.867.0.json,0.0,0.0,43.908249686,188.74647696399998,0.0,0.248
G0,0.0,0.0,0.0,0.0,0.0,4.007768780028583,9999.9999985,16.0,0,0,Plastic,WG_Vorderseite_PLA,JOB2021-03-15T17_54_22.867.0.json,0.0,0.0,0.0,6.143173138,0.0,0.008
G0,0.0,0.0,0.0,0.0,0.0,1.050046001287014,9999.999998500001,16.0,0,0,Plastic,WG_Vorderseite_PLA,JOB2021-03-15T17_54_22.867.0.json,0.0,0.0,0.0,18.268387005999998,0.0,0.024
G0,0.0,0.0,0.0,0.0,0.0,0.25232392283447813,9999.999998499998,16.0,0,0,Plastic,WG_Vorderseite_PLA,JOB2021-03-15T17_54_22.867.0.json,0.0,0.0,0.0,42.780654904,0.0,0.056
G0,0.0,0.0,0.0,0.0,0.0,0.23236360717376073,9999.9999985,16.0,0,0,Plastic,WG_Vorderseite_PLA,JOB2021-03-15T17_54_22.867.0.json,0.0,0.0,0.0,6.102890038,0.0,0.008
G0,0.0,0.0,0.0,0.0,0.0,0.24569996342075534,9999.9999985,16.0,0,0,Plastic,WG_Vorderseite_PLA,JOB2021-03-15T17_54_22.867.0.json,0.0,0.0,0.0,6.102890036,0.0,0.008
G0,0.0,0.0,0.0,0.0,0.0,0.22879297556900832,9999.9999985,16.0,0,0,Plastic,WG_Vorderseite_PLA,JOB2021-03-15T17_54_22.867.0.json,0.0,0.0,0.0,6.1028900340000005,0.0,0.008
G0,0.0,0.0,0.0,0.0,0.0,0.25157704876134224,9999.9999985,16.0,0,0,Plastic,WG_Vorderseite_PLA,JOB2021-03-15T17_54_22.867.0.json,0.0,0.0,0.0,6.123031588,0.0,0.008
G0,0.0,0.0,0.0,0.0,0.0,0.22261182455910378,9999.9999985,16.0,0,0,Plastic,WG_Vorderseite_PLA,JOB2021-03-15T17_54_22.867.0.json,0.0,0.0,0.0,6.1230315840000005,0.0,0.008
G0,0.0,0.0,0.0,0.0,0.0,0.23921285668822662,9999.9999985,16.0,0,0,Plastic,WG_Vorderseite_PLA,JOB2021-03-15T17_54_22.867.0.json,0.0,0.0,0.0,6.102890036,0.0,0.008
G0,0.0,0.0,0.0,0.0,0.0,0.22847195565460737,9999.9999985,16.0,0,0,Plastic,WG_Vorderseite_PLA,JOB2021-03-15T17_54_22.867.0.json,0.0,0.0,0.0,6.123031588,0.0,0.008
G0,0.0,0.0,0.0,0.0,0.0,0.2204709852884609,9999.9999985,16.0,0,0,Plastic,WG_Vorderseite_PLA,JOB2021-03-15T17_54_22.867.0.json,0.0,0.0,0.0,6.18345624,0.0,0.008
G0,0.0,0.0,0.0,0.0,0.0,0.22374052435694822,9999.9999985,16.0,0,0,Plastic,WG_Vorderseite_PLA,JOB2021-03-15T17_54_22.867.0.json,0.0,0.0,0.0,6.1028900340000005,0.0,0.008
G0,0.0,0.0,0.0,0.0,0.0,0.2365824580659089,9999.9999985,16.0,0,0,Plastic,WG_Vorderseite_PLA,JOB2021-03-15T17_54_22.867.0.json,0.0,0.0,0.0,6.163314688,0.0,0.008
G0,0.0,0.0,0.0,0.0,0.0,0.2214464935427089,9999.9999985,16.0,0,0,Plastic,WG_Vorderseite_PLA,JOB2021-03-15T17_54_22.867.0.json,0.0,0.0,0.0,6.102890036,0.0,0.008
G0,0.0,0.0,0.0,0.0,0.0,0.2219407818225921,9999.999998500001,16.0,0,0,Plastic,WG_Vorderseite_PLA,JOB2021-03-15T17_54_22.867.0.json,0.0,0.0,0.0,18.449660966,0.0,0.024
G0,0.0,0.0,0.0,0.0,0.0,0.2140037642488079,9999.9999985,16.0,0,0,Plastic,WG_Vorderseite_PLA,JOB2021-03-15T17_54_22.867.0.json,0.0,0.0,0.0,6.16331469,0.0,0.008
G0,0.0,0.0,0.0,0.0,0.0,0.20714194085522275,9999.9999985,16.0,0,0,Plastic,WG_Vorderseite_PLA,JOB2021-03-15T17_54_22.867.0.json,0.0,0.0,0.0,6.062606934,0.0,0.008
G0,0.0,0.0,0.0,0.0,0.0,0.2135561744317807,9999.999998500001,16.0,0,0,Plastic,WG_Vorderseite_PLA,JOB2021-03-15T17_54_22.867.0.json,0.0,0.0,0.0,18.469802514000005,0.0,0.024
G0,0.0,0.0,0.0,0.0,0.0,0.21749673394445646,9999.9999985,16.0,0,0,Plastic,WG_Vorderseite_PLA,JOB2021-03-15T17_54_22.867.0.json,0.0,0.0,0.0,6.123031588,0.0,0.008
G0,0.0,0.0,0.0,0.0,0.0,0.22756893675320478,9999.9999985,16.0,0,0,Plastic,WG_Vorderseite_PLA,JOB2021-03-15T17_54_22.867.0.json,0.0,0.0,0.0,12.387054034,0.0,0.016
G0,0.0,0.0,0.0,0.0,-1.6666672308929265e-07,0.22226808938791995,9999.999998493056,16.0,0,0,Plastic,WG_Vorderseite_PLA,JOB2021-03-15T17_54_22.867.0.json,0.0,0.0,0.0,36.879180386,0.0,0.048
G0,0.0,0.0,0.0,0.0,-315.13591116666674,0.20585387006401593,9853.62778322024,16.0,0,0,Plastic,WG_Vorderseite_PLA,JOB2021-03-15T17_54_22.867.0.json,0.0,0.0,0.0,-906.007259272,0.0,0.056
G0,0.0,0.0,0.0,0.0,-142.66025416666648,0.18644028127315945,9600.226384958334,16.0,0,0,Plastic,WG_Vorderseite_PLA,JOB2021-03-15T17_54_22.867.0.json,0.0,0.0,0.0,-478.64382440400004,0.0,0.024
G0,0.0,0.0,301.31,0.0,-8610.646753166666,31813.181667015022,5928.187704267257,16.0,0,0,Plastic,WG_Vorderseite_PLA,JOB2021-03-15T17_54_22.867.0.json,0.0,0.0,1822.5012458400001,-15798.50913671,0.0,0.792
G0,0.0,0.0,0.0,0.0,-90.0,3.730821626462395,829.9984003333334,16.0,0,0,Plastic,WG_Vorderseite_PLA,JOB2021-03-15T17_54_22.867.0.json,0.0,0.0,0.0,-159.60165227200002,0.0,0.008
G0,0.0,0.0,0.0,0.0,-329.9999166666667,0.9729594064503937,589.9983864444446,16.0,0,0,Plastic,WG_Vorderseite_PLA,JOB2021-03-15T17_54_22.867.0.json,0.0,0.0,0.0,-475.320468448,0.0,0.024
G0,0.0,0.0,0.0,0.0,-322.187153,0.07144385399701812,231.14427761111108,16.0,0,0,Plastic,WG_Vorderseite_PLA,JOB2021-03-15T17_54_22.867.0.json,0.0,0.0,0.0,-455.90401302199996,0.0,0.024
G0,0.0,0.0,0.0,0.0,-48.9990425,0.09698594319592921,8.437317666666667,16.0,0,0,Plastic,WG_Vorderseite_PLA,JOB2021-03-15T17_54_22.867.0.json,0.0,0.0,0.0,-434.513685572,0.0,0.024
G0,0.0,0.0,0.0,0.0,0.0,0.08149541345141426,5e-07,16.0,0,0,Plastic,WG_Vorderseite_PLA,JOB2021-03-15T17_54_22.867.0.json,0.0,0.0,0.0,-412.096139002,0.0,0.024
G0,0.0,0.0,0.0,0.0,0.0,0.048145716432275665,5e-07,16.0,0,0,Plastic,WG_Vorderseite_PLA,JOB2021-03-15T17_54_22.867.0.json,0.0,0.0,0.0,-391.793455324,0.0,0.024
G0,0.0,0.0,0.0,0.0,0.0,0.03718995088253839,5e-07,16.0,0,0,Plastic,WG_Vorderseite_PLA,JOB2021-03-15T17_54_22.867.0.json,0.0,0.0,0.0,-369.8593059900001,0.0,0.024
G0,0.0,0.0,0.0,0.0,0.0,0.02377919613036947,5e-07,16.0,0,0,Plastic,WG_Vorderseite_PLA,JOB2021-03-15T17_54_22.867.0.json,0.0,0.0,0.0,-348.388412334,0.0,0.024
G0,0.0,0.0,0.0,0.0,0.0,0.051688453771590315,5e-07,16.0,0,0,Plastic,WG_Vorderseite_PLA,JOB2021-03-15T17_54_22.867.0.json,0.0,0.0,0.0,-111.503627836,0.0,0.008
G0,0.0,0.0,0.0,0.0,0.0,0.028343371466803054,5e-07,16.0,0,0,Plastic,WG_Vorderseite_PLA,JOB2021-03-15T17_54_22.867.0.json,0.0,0.0,0.0,-319.26372919600004,0.0,0.024
G0,0.0,0.0,0.0,0.0,0.0,0.023434079690259506,5e-07,16.0,0,0,Plastic,WG_Vorderseite_PLA,JOB2021-03-15T17_54_22.867.0.json,0.0,0.0,0.0,-101.57384306,0.0,0.008
G0,0.0,0.0,0.0,0.0,0.0,0.020438057453297503,5.000000000000002e-07,16.0,0,0,Plastic,WG_Vorderseite_PLA,JOB2021-03-15T17_54_22.867.0.json,0.0,0.0,0.0,-643.8246863740001,0.0,0.056
G0,0.0,0.0,0.0,0.0,0.0,0.016534298705766413,5e-07,16.0,0,0,Plastic,WG_Vorderseite_PLA,JOB2021-03-15T17_54_22.867.0.json,0.0,0.0,0.0,-238.67738256400003,0.0,0.024
G0,0.0,0.0,0.0,0.0,-5e-07,0.025322922719498653,0.003580861111111111,16.0,0,0,Plastic,WG_Vorderseite_PLA,JOB2021-03-15T17_54_22.867.0.json,0.0,0.0,0.0,-216.88422408800002,0.0,0.024
G0,0.0,0.0,0.0,0.0,0.0,0.026132810668710774,0.0,16.0,0,0,Plastic,WG_Vorderseite_PLA,JOB2021-03-15T17_54_22.867.0.json,0.0,0.0,0.0,-196.31970024199998,0.0,0.024
G0,0.0,0.0,0.0,0.0,0.0,0.01895563589219167,0.0,16.0,0,0,Plastic,WG_Vorderseite_PLA,JOB2021-03-15T17_54_22.867.0.json,0.0,0.0,0.0,-176.13786586399996,0.0,0.024
G0,0.0,0.0,0.0,0.0,0.0,0.030576526182080004,0.0,16.0,0,0,Plastic,WG_Vorderseite_PLA,JOB2021-03-15T17_54_22.867.0.json,0.0,0.0,0.0,-156.600561134,0.0,0.024
G0,0.0,0.0,0.0,0.0,0.0,0.019733203516965437,0.0,16.0,0,0,Plastic,WG_Vorderseite_PLA,JOB2021-03-15T17_54_22.867.0.json,0.0,0.0,0.0,-137.12368105400003,0.0,0.024
G0,0.0,0.0,0.0,0.0,0.0,0.02986640700598241,0.0,16.0,0,0,Plastic,WG_Vorderseite_PLA,JOB2021-03-15T17_54_22.867.0.json,0.0,0.0,0.0,-41.69301113,0.0,0.008
G0,0.0,0.0,0.0,0.0,0.0,0.018888377914910465,0.0,16.0,0,0,Plastic,WG_Vorderseite_PLA,JOB2021-03-15T17_54_22.867.0.json,0.0,0.0,0.0,-39.356591183999996,0.0,0.008
G0,0.0,0.0,0.0,0.0,0.0,0.018791986180709742,0.0,16.0,0,0,Plastic,WG_Vorderseite_PLA,JOB2021-03-15T17_54_22.867.0.json,0.0,0.0,0.0,-105.96470124200002,0.0,0.024
G0,0.0,0.0,0.0,0.0,0.0,0.018791986180709746,0.0,16.0,0,0,Plastic,WG_Vorderseite_PLA,JOB2021-03-15T17_54_22.867.0.json,0.0,0.0,0.0,-87.575464928,0.0,0.024
G0,0.0,0.0,0.0,0.0,0.0,1.8985728147856809,0.0,16.0,0,0,Plastic,WG_Vorderseite_PLA,JOB2021-03-15T17_54_22.867.0.json,0.0,0.0,0.0,-69.54877654,0.0,0.024
G0,456.21796700000004,27.753813,6.212966999999935,457.06138269345405,-1.4947403333333333,31212.616322642793,106.42927684828244,16.0,0,0,Plastic,WG_Vorderseite_PLA,JOB2021-03-15T17_54_22.867.0.json,1070.430630264,45.467824682,-14.990047348000001,-90.17372504,0.0,1.048
G0,0.0,0.0,0.0,0.0,0.0,5.9750305890295206,0.005289666666666666,16.0,0,0,Plastic,WG_Vorderseite_PLA,JOB2021-03-15T17_54_22.867.0.json,0.0,0.0,0.0,0.0,0.0,0.024
G0,0.0,0.0,0.0,0.0,0.0,2.507332728304347,0.005289666666666666,16.0,0,0,Plastic,WG_Vorderseite_PLA,JOB2021-03-15T17_54_22.867.0.json,0.0,0.0,0.0,0.0,0.0,0.024
G0,0.0,0.0,0.0,0.0,-0.008494166666666665,1.1233275687447803,0.0037002083333333327,16.0,0,0,Plastic,WG_Vorderseite_PLA,JOB2021-03-15T17_54_22.867.0.json,0.0,0.0,0.0,0.0,0.0,0.024
G0,0.0,0.0,0.0,0.0,0.0,0.5207225461292929,0.005289666666666666,16.0,0,0,Plastic,WG_Vorderseite_PLA,JOB2021-03-15T17_54_22.867.0.json,0.0,0.0,0.0,0.0,0.0,0.024
G0,0.0,0.0,0.0,0.0,0.0,0.1222553465523889,0.005289666666666666,16.0,0,0,Plastic,WG_Vorderseite_PLA,JOB2021-03-15T17_54_22.867.0.json,0.0,0.0,0.0,0.0,0.0,0.024
G0,0.0,0.0,0.0,0.0,0.0,0.0666039980770329,0.005289666666666666,16.0,0,0,Plastic,WG_Vorderseite_PLA,JOB2021-03-15T17_54_22.867.0.json,0.0,0.0,0.0,0.0,0.0,0.024
G0,0.0,0.0,0.0,0.0,0.0,0.11541854940334709,0.0037002083333333336,16.0,0,0,Plastic,WG_Vorderseite_PLA,JOB2021-03-15T17_54_22.867.0.json,0.0,0.0,0.0,0.0,0.0,0.024
G0,0.0,0.0,0.0,0.0,0.0,0.12596350266091008,0.005289666666666667,16.0,0,0,Plastic,WG_Vorderseite_PLA,JOB2021-03-15T17_54_22.867.0.json,0.0,0.0,0.0,0.0,0.0,0.008
G0,0.0,0.0,0.0,0.0,0.0,0.19610890557581237,0.006327089163237313,16.0,0,0,Plastic,WG_Vorderseite_PLA,JOB2021-03-15T17_54_22.867.0.json,0.0,0.0,0.0,0.0,0.0,1.944
G0,0.0,0.0,0.0,0.0,0.0,0.08555213085076395,0.002428641666666667,16.0,0,0,Plastic,WG_Vorderseite_PLA,JOB2021-03-15T17_54_22.867.0.json,0.0,0.0,0.0,0.0,0.0,0.04
G0,0.0,0.0,0.0,0.0,0.0,0.08708943988565535,0.0037002083333333336,16.0,0,0,Plastic,WG_Vorderseite_PLA,JOB2021-03-15T17_54_22.867.0.json,0.0,0.0,0.0,0.0,0.0,0.024
G0,0.0,0.0,0.0,0.0,-0.008494166666666665,0.07882812320458234,0.0037002083333333327,16.0,0,0,Plastic,WG_Vorderseite_PLA,JOB2021-03-15T17_54_22.867.0.json,0.0,0.0,0.0,0.0,0.0,0.024
G0,0.0,0.0,0.0,0.0,0.0,0.072585648357503,0.0044949375,16.0,0,0,Plastic,WG_Vorderseite_PLA,JOB2021-03-15T17_54_22.867.0.json,0.0,0.0,0.0,0.0,0.0,0.048
G0,0.0,0.0,0.0,0.0,0.0,0.05376768027830375,0.0037002083333333327,16.0,0,0,Plastic,WG_Vorderseite_PLA,JOB2021-03-15T17_54_22.867.0.json,0.0,0.0,0.0,0.0,0.0,0.024
G0,0.0,0.0,0.0,0.0,0.0,0.036558632065776905,0.0037002083333333327,16.0,0,0,Plastic,WG_Vorderseite_PLA,JOB2021-03-15T17_54_22.867.0.json,0.0,0.0,0.0,0.0,0.0,0.024
G0,0.0,0.0,0.0,0.0,0.0,0.03293790909050675,0.005289666666666666,16.0,0,0,Plastic,WG_Vorderseite_PLA,JOB2021-03-15T17_54_22.867.0.json,0.0,0.0,0.0,0.0,0.0,0.024
G0,0.0,0.0,0.0,0.0,0.0,0.037050231685518055,0.0037002083333333336,16.0,0,0,Plastic,WG_Vorderseite_PLA,JOB2021-03-15T17_54_22.867.0.json,0.0,0.0,0.0,0.0,0.0,0.024
G0,0.0,0.0,0.0,0.0,0.0,0.02930772395356064,0.0037002083333333336,16.0,0,0,Plastic,WG_Vorderseite_PLA,JOB2021-03-15T17_54_22.867.0.json,0.0,0.0,0.0,0.0,0.0,0.024
G0,0.0,0.0,0.0,0.0,0.0,0.04791624043983561,0.0037002083333333327,16.0,0,0,Plastic,WG_Vorderseite_PLA,JOB2021-03-15T17_54_22.867.0.json,0.0,0.0,0.0,0.0,0.0,0.024
G0,0.0,0.0,0.0,0.0,0.0,0.029979682056883082,0.005289666666666666,16.0,0,0,Plastic,WG_Vorderseite_PLA,JOB2021-03-15T17_54_22.867.0.json,0.0,0.0,0.0,0.0,0.0,0.024
G0,0.0,0.0,0.0,0.0,0.0,0.027547531105105577,0.005289666666666666,16.0,0,0,Plastic,WG_Vorderseite_PLA,JOB2021-03-15T17_54_22.867.0.json,0.0,0.0,0.0,0.0,0.0,0.024
G0,0.0,0.0,0.0,0.0,0.0,0.018720314433336775,0.005289666666666666,16.0,0,0,Plastic,WG_Vorderseite_PLA,JOB2021-03-15T17_54_22.867.0.json,0.0,0.0,0.0,0.0,0.0,0.024
G0,0.0,0.0,0.0,0.0,0.0,0.018923393663513352,0.005289666666666666,16.0,0,0,Plastic,WG_Vorderseite_PLA,JOB2021-03-15T17_54_22.867.0.json,0.0,0.0,0.0,0.0,0.0,0.024
G0,0.0,0.0,0.0,0.0,0.0,0.018680031092159707,0.005289666666666666,16.0,0,0,Plastic,WG_Vorderseite_PLA,JOB2021-03-15T17_54_22.867.0.json,0.0,0.0,0.0,0.0,0.0,0.024
G0,0.0,0.0,0.0,0.0,0.0,0.03187534700921264,0.005289666666666666,16.0,0,0,Plastic,WG_Vorderseite_PLA,JOB2021-03-15T17_54_22.867.0.json,0.0,0.0,0.0,0.0,0.0,0.024
G0,0.0,0.0,0.0,0.0,-0.008494166666666665,0.03566512738754203,0.00211075,16.0,0,0,Plastic,WG_Vorderseite_PLA,JOB2021-03-15T17_54_22.867.0.json,0.0,0.0,0.0,0.0,0.0,0.024
G0,0.0,0.0,0.0,0.0,0.0,0.030333282620940302,0.005289666666666666,16.0,0,0,Plastic,WG_Vorderseite_PLA,JOB2021-03-15T17_54_22.867.0.json,0.0,0.0,0.0,0.0,0.0,0.024
G0,0.0,0.0,0.0,0.0,0.0,0.05419547940405978,0.005289666666666666,16.0,0,0,Plastic,WG_Vorderseite_PLA,JOB2021-03-15T17_54_22.867.0.json,0.0,0.0,0.0,0.0,0.0,0.024
G0,0.0,0.0,0.0,0.0,0.0,0.0681338476102983,0.0037002083333333336,16.0,0,0,Plastic,WG_Vorderseite_PLA,JOB2021-03-15T17_54_22.867.0.json,0.0,0.0,0.0,0.0,0.0,0.024
G0,0.0,0.0,0.0,0.0,0.0,0.07362010348292476,0.005289666666666666,16.0,0,0,Plastic,WG_Vorderseite_PLA,JOB2021-03-15T17_54_22.867.0.json,0.0,0.0,0.0,0.0,0.0,0.024
G0,0.0,0.0,0.0,0.0,0.0,0.05851434092141574,0.005289666666666666,16.0,0,0,Plastic,WG_Vorderseite_PLA,JOB2021-03-15T17_54_22.867.0.json,0.0,0.0,0.0,0.0,0.0,0.024
G0,0.0,0.0,1.9999999949504854e-06,0.0,0.0,0.0661280186742593,0.005289666666666666,16.0,0,0,Plastic,WG_Vorderseite_PLA,JOB2021-03-15T17_54_22.867.0.json,0.0,0.0,0.0,0.0,0.0,0.024
G0,0.0,0.0,1.9999999949504854e-06,0.0,0.008494166666666665,0.05179073692081856,0.0037002083333333327,16.0,0,0,Plastic,WG_Vorderseite_PLA,JOB2021-03-15T17_54_22.867.0.json,0.0,0.0,0.0,0.0,0.0,0.024
G0,0.0,0.0,0.0,0.0,0.0,0.039195801820899066,0.005289666666666666,16.0,0,0,Plastic,WG_Vorderseite_PLA,JOB2021-03-15T17_54_22.867.0.json,0.0,0.0,0.0,0.0,0.0,0.024
G0,0.0,0.0,0.0,0.0,0.0,0.035360174097227,0.005289666666666666,16.0,0,0,Plastic,WG_Vorderseite_PLA,JOB2021-03-15T17_54_22.867.0.json,0.0,0.0,0.0,0.0,0.0,0.024
G0,0.0,0.0,0.0,0.0,0.0,0.030876333520178705,0.005289666666666666,16.0,0,0,Plastic,WG_Vorderseite_PLA,JOB2021-03-15T17_54_22.867.0.json,0.0,0.0,0.0,0.0,0.0,0.024
G0,0.0,0.0,0.0,0.0,0.0,0.056881426462484855,0.005289666666666666,16.0,0,0,Plastic,WG_Vorderseite_PLA,JOB2021-03-15T17_54_22.867.0.json,0.0,0.0,0.0,0.0,0.0,0.024
G0,0.0,0.0,0.0,0.0,0.0,0.03434194147699544,0.005289666666666666,16.0,0,0,Plastic,WG_Vorderseite_PLA,JOB2021-03-15T17_54_22.867.0.json,0.0,0.0,0.0,0.0,0.0,0.024
G0,0.0,0.0,0.0,0.0,0.0,0.043787971190589414,0.00211075,16.0,0,0,Plastic,WG_Vorderseite_PLA,JOB2021-03-15T17_54_22.867.0.json,0.0,0.0,0.0,0.0,0.0,0.024
G0,0.0,0.0,0.0,0.0,0.0,0.049503454797324375,0.005289666666666666,16.0,0,0,Plastic,WG_Vorderseite_PLA,JOB2021-03-15T17_54_22.867.0.json,0.0,0.0,0.0,0.0,0.0,0.024
G0,0.0,0.0,0.0,0.0,0.0,0.03224276025469323,0.0037002083333333327,16.0,0,0,Plastic,WG_Vorderseite_PLA,JOB2021-03-15T17_54_22.867.0.json,0.0,0.0,0.0,0.0,0.0,0.024
G0,0.0,0.0,0.0,0.0,0.0,0.030813762906215403,0.005289666666666666,16.0,0,0,Plastic,WG_Vorderseite_PLA,JOB2021-03-15T17_54_22.867.0.json,0.0,0.0,0.0,0.0,0.0,0.024
